ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1980-11-01,13.525084872824817,10.861830280893177,15.688626827550113,13.525084872824817,13.525084872824817,-0.1953029408900696,-0.1953029408900696,-0.1953029408900696,-0.1953029408900696,-0.1953029408900696,-0.1953029408900696,0.0,0.0,0.0,13.329781931934747
1980-12-01,13.533593183127199,11.134892807719746,15.954424458036659,13.533593183127199,13.533593183127199,-0.006526195435089619,-0.006526195435089619,-0.006526195435089619,-0.006526195435089619,-0.006526195435089619,-0.006526195435089619,0.0,0.0,0.0,13.527066987692109
1981-01-01,13.542385103772993,10.925959800719953,15.808318626355673,13.542385103772993,13.542385103772993,-0.14348776181201195,-0.14348776181201195,-0.14348776181201195,-0.14348776181201195,-0.14348776181201195,-0.14348776181201195,0.0,0.0,0.0,13.398897341960982
1981-02-01,13.551177024418788,10.827948324719225,15.767426424854255,13.551177024418788,13.551177024418788,-0.1877492674094994,-0.1877492674094994,-0.1877492674094994,-0.1877492674094994,-0.1877492674094994,-0.1877492674094994,0.0,0.0,0.0,13.363427757009289
1981-03-01,13.559118114034343,11.06789771247877,15.95537817225086,13.559118114034343,13.559118114034343,0.007985404212524274,0.007985404212524274,0.007985404212524274,0.007985404212524274,0.007985404212524274,0.007985404212524274,0.0,0.0,0.0,13.567103518246867
1981-04-01,13.567910034680137,10.840105121685022,15.932267103232087,13.567910034680137,13.567910034680137,-0.1816717517063685,-0.1816717517063685,-0.1816717517063685,-0.1816717517063685,-0.1816717517063685,-0.1816717517063685,0.0,0.0,0.0,13.38623828297377
1981-05-01,13.57641834498252,11.196113525756056,15.817595891783938,13.57641834498252,13.57641834498252,-0.10597563071564735,-0.10597563071564735,-0.10597563071564735,-0.10597563071564735,-0.10597563071564735,-0.10597563071564735,0.0,0.0,0.0,13.470442714266872
1981-06-01,13.585210265628314,11.01274314322217,15.881027920698871,13.585210265628314,13.585210265628314,-0.1820507656726698,-0.1820507656726698,-0.1820507656726698,-0.1820507656726698,-0.1820507656726698,-0.1820507656726698,0.0,0.0,0.0,13.403159499955644
1981-07-01,13.593718575930696,11.060187290676812,15.962580309014612,13.593718575930696,13.593718575930696,-0.013860176180863673,-0.013860176180863673,-0.013860176180863673,-0.013860176180863673,-0.013860176180863673,-0.013860176180863673,0.0,0.0,0.0,13.579858399749833
1981-08-01,13.60251049657649,11.208970317571259,16.23375857287112,13.60251049657649,13.60251049657649,0.11790993027459079,0.11790993027459079,0.11790993027459079,0.11790993027459079,0.11790993027459079,0.11790993027459079,0.0,0.0,0.0,13.720420426851081
1981-09-01,13.611302417222285,11.187948035442233,16.217786351188384,13.611302417222285,13.611302417222285,0.11151629456789978,0.11151629456789978,0.11151629456789978,0.11151629456789978,0.11151629456789978,0.11151629456789978,0.0,0.0,0.0,13.722818711790184
1981-10-01,13.619810727524667,11.09471799168761,15.673955854585584,13.619810727524667,13.619810727524667,-0.17194505318905204,-0.17194505318905204,-0.17194505318905204,-0.17194505318905204,-0.17194505318905204,-0.17194505318905204,0.0,0.0,0.0,13.447865674335615
1981-11-01,13.628602648170462,11.057793485568942,15.993837469314007,13.628602648170462,13.628602648170462,-0.1997771946896642,-0.1997771946896642,-0.1997771946896642,-0.1997771946896642,-0.1997771946896642,-0.1997771946896642,0.0,0.0,0.0,13.428825453480798
1981-12-01,13.637110958472842,11.041230855221986,16.05406160527199,13.637110958472842,13.637110958472842,0.03641109381835677,0.03641109381835677,0.03641109381835677,0.03641109381835677,0.03641109381835677,0.03641109381835677,0.0,0.0,0.0,13.673522052291199
1982-01-01,13.645902879118637,11.313240448833344,16.00855565893951,13.645902879118637,13.645902879118637,-0.1691214628840143,-0.1691214628840143,-0.1691214628840143,-0.1691214628840143,-0.1691214628840143,-0.1691214628840143,0.0,0.0,0.0,13.476781416234623
1982-02-01,13.654694799764432,11.121502866154604,16.06220196552321,13.654694799764432,13.654694799764432,-0.10257952967341163,-0.10257952967341163,-0.10257952967341163,-0.10257952967341163,-0.10257952967341163,-0.10257952967341163,0.0,0.0,0.0,13.55211527009102
1982-03-01,13.662635889379988,11.159996841487798,16.04472326414527,13.662635889379988,13.662635889379988,-0.10716977544530014,-0.10716977544530014,-0.10716977544530014,-0.10716977544530014,-0.10716977544530014,-0.10716977544530014,0.0,0.0,0.0,13.555466113934688
1982-04-01,13.671427810025783,11.049092270065417,15.79312538527747,13.671427810025783,13.671427810025783,-0.12439135427478651,-0.12439135427478651,-0.12439135427478651,-0.12439135427478651,-0.12439135427478651,-0.12439135427478651,0.0,0.0,0.0,13.547036455750996
1982-05-01,13.679936120328165,11.231097148982634,15.763724694559892,13.679936120328165,13.679936120328165,-0.1401675912340942,-0.1401675912340942,-0.1401675912340942,-0.1401675912340942,-0.1401675912340942,-0.1401675912340942,0.0,0.0,0.0,13.53976852909407
1982-06-01,13.688728040973956,11.181852248313534,16.192508342674564,13.688728040973956,13.688728040973956,-0.1413061516519984,-0.1413061516519984,-0.1413061516519984,-0.1413061516519984,-0.1413061516519984,-0.1413061516519984,0.0,0.0,0.0,13.547421889321958
1982-07-01,13.700339961368776,11.102494937038971,15.871659819176905,13.700339961368776,13.700339961368776,-0.03625097261159454,-0.03625097261159454,-0.03625097261159454,-0.03625097261159454,-0.03625097261159454,-0.03625097261159454,0.0,0.0,0.0,13.664088988757182
1982-08-01,13.712338945776754,11.484428230567623,16.24766448281263,13.712338945776754,13.712338945776754,0.1421507279419592,0.1421507279419592,0.1421507279419592,0.1421507279419592,0.1421507279419592,0.1421507279419592,0.0,0.0,0.0,13.854489673718714
1982-09-01,13.724337930184735,11.477344824208025,16.331453807230496,13.724337930184735,13.724337930184735,0.12971459383421796,0.12971459383421796,0.12971459383421796,0.12971459383421796,0.12971459383421796,0.12971459383421796,0.0,0.0,0.0,13.854052524018952
1982-10-01,13.735949850579551,11.292832274475693,15.920774695131463,13.735949850579551,13.735949850579551,-0.23443007480623548,-0.23443007480623548,-0.23443007480623548,-0.23443007480623548,-0.23443007480623548,-0.23443007480623548,0.0,0.0,0.0,13.501519775773316
1982-11-01,13.74794883498753,11.125460035699628,15.993884472082998,13.74794883498753,13.74794883498753,-0.20278253930469461,-0.20278253930469461,-0.20278253930469461,-0.20278253930469461,-0.20278253930469461,-0.20278253930469461,0.0,0.0,0.0,13.545166295682836
1982-12-01,13.75956075538235,11.457318513392188,16.06227867329447,13.75956075538235,13.75956075538235,0.07945916500924487,0.07945916500924487,0.07945916500924487,0.07945916500924487,0.07945916500924487,0.07945916500924487,0.0,0.0,0.0,13.839019920391594
1983-01-01,13.771559739790328,11.18828064279915,15.923874973793408,13.771559739790328,13.771559739790328,-0.19445731435268407,-0.19445731435268407,-0.19445731435268407,-0.19445731435268407,-0.19445731435268407,-0.19445731435268407,0.0,0.0,0.0,13.577102425437644
1983-02-01,13.783558724198306,11.28729043038293,16.095364241665546,13.783558724198306,13.783558724198306,-0.018470264406858658,-0.018470264406858658,-0.018470264406858658,-0.018470264406858658,-0.018470264406858658,-0.018470264406858658,0.0,0.0,0.0,13.765088459791448
1983-03-01,13.794396516566804,11.274936908569241,16.06933034459569,13.794396516566804,13.794396516566804,-0.22243886213099404,-0.22243886213099404,-0.22243886213099404,-0.22243886213099404,-0.22243886213099404,-0.22243886213099404,0.0,0.0,0.0,13.57195765443581
1983-04-01,13.806395500974782,11.312242094637671,16.10902615893394,13.806395500974782,13.806395500974782,-0.06602867179848883,-0.06602867179848883,-0.06602867179848883,-0.06602867179848883,-0.06602867179848883,-0.06602867179848883,0.0,0.0,0.0,13.740366829176294
1983-05-01,13.818007421369602,11.189252094942868,16.170833095783195,13.818007421369602,13.818007421369602,-0.1741459873588872,-0.1741459873588872,-0.1741459873588872,-0.1741459873588872,-0.1741459873588872,-0.1741459873588872,0.0,0.0,0.0,13.643861434010715
1983-06-01,13.83000640577758,11.28779098085835,16.26570618886482,13.83000640577758,13.83000640577758,-0.10030868768758884,-0.10030868768758884,-0.10030868768758884,-0.10030868768758884,-0.10030868768758884,-0.10030868768758884,0.0,0.0,0.0,13.72969771808999
1983-07-01,13.8416183261724,11.2781601852548,16.227013732176477,13.8416183261724,13.8416183261724,-0.058799805946758904,-0.058799805946758904,-0.058799805946758904,-0.058799805946758904,-0.058799805946758904,-0.058799805946758904,0.0,0.0,0.0,13.782818520225641
1983-08-01,13.853617310580377,11.575774907888762,16.24664848447125,13.853617310580377,13.853617310580377,0.16638595654460747,0.16638595654460747,0.16638595654460747,0.16638595654460747,0.16638595654460747,0.16638595654460747,0.0,0.0,0.0,14.020003267124984
1983-09-01,13.865616294988357,11.482618079122556,16.37746472920548,13.865616294988357,13.865616294988357,0.1466708205666539,0.1466708205666539,0.1466708205666539,0.1466708205666539,0.1466708205666539,0.1466708205666539,0.0,0.0,0.0,14.01228711555501
1983-10-01,13.877228215383173,11.173155948657234,16.128455281459456,13.877228215383173,13.877228215383173,-0.29691086685538054,-0.29691086685538054,-0.29691086685538054,-0.29691086685538054,-0.29691086685538054,-0.29691086685538054,0.0,0.0,0.0,13.580317348527792
1983-11-01,13.889227199791154,11.254143960351666,16.10288988163605,13.889227199791154,13.889227199791154,-0.20430898397977407,-0.20430898397977407,-0.20430898397977407,-0.20430898397977407,-0.20430898397977407,-0.20430898397977407,0.0,0.0,0.0,13.684918215811381
1983-12-01,13.900839120185971,11.488119743590742,16.273402993285046,13.900839120185971,13.900839120185971,0.12257172092436727,0.12257172092436727,0.12257172092436727,0.12257172092436727,0.12257172092436727,0.12257172092436727,0.0,0.0,0.0,14.023410841110339
1984-01-01,13.912838104593952,11.41743506290573,16.254611705046795,13.912838104593952,13.912838104593952,-0.21950185845861822,-0.21950185845861822,-0.21950185845861822,-0.21950185845861822,-0.21950185845861822,-0.21950185845861822,0.0,0.0,0.0,13.693336246135333
1984-02-01,13.924837089001931,11.635272308130817,16.45390050348056,13.924837089001931,13.924837089001931,0.06450744027037597,0.06450744027037597,0.06450744027037597,0.06450744027037597,0.06450744027037597,0.06450744027037597,0.0,0.0,0.0,13.989344529272307
1984-03-01,13.93606194565674,11.553256801217987,16.438292771475474,13.93606194565674,13.93606194565674,0.12291950880529591,0.12291950880529591,0.12291950880529591,0.12291950880529591,0.12291950880529591,0.12291950880529591,0.0,0.0,0.0,14.058981454462035
1984-04-01,13.948060930356707,11.253712357285586,16.11566619803034,13.948060930356707,13.948060930356707,-0.23784539123691611,-0.23784539123691611,-0.23784539123691611,-0.23784539123691611,-0.23784539123691611,-0.23784539123691611,0.0,0.0,0.0,13.71021553911979
1984-05-01,13.959672851034094,11.602144718092905,16.2537867859728,13.959672851034094,13.959672851034094,-0.07158532890535418,-0.07158532890535418,-0.07158532890535418,-0.07158532890535418,-0.07158532890535418,-0.07158532890535418,0.0,0.0,0.0,13.88808752212874
1984-06-01,13.971671835734062,11.283728984327409,16.140095346251506,13.971671835734062,13.971671835734062,-0.22250630526291068,-0.22250630526291068,-0.22250630526291068,-0.22250630526291068,-0.22250630526291068,-0.22250630526291068,0.0,0.0,0.0,13.749165530471151
1984-07-01,13.983283756411453,11.61920131014181,16.43330737164175,13.983283756411453,13.983283756411453,0.008367696465544125,0.008367696465544125,0.008367696465544125,0.008367696465544125,0.008367696465544125,0.008367696465544125,0.0,0.0,0.0,13.991651452876997
1984-08-01,13.995282741111417,11.741662514501947,16.59140847756542,13.995282741111417,13.995282741111417,0.09369153266733712,0.09369153266733712,0.09369153266733712,0.09369153266733712,0.09369153266733712,0.09369153266733712,0.0,0.0,0.0,14.088974273778755
1984-09-01,14.007281725811389,11.73773792624639,16.629568036223507,14.007281725811389,14.007281725811389,0.09208379708489155,0.09208379708489155,0.09208379708489155,0.09208379708489155,0.09208379708489155,0.09208379708489155,0.0,0.0,0.0,14.09936552289628
1984-10-01,14.018893646488776,11.382856461728839,16.349504026723697,14.018893646488776,14.018893646488776,-0.10952881275941986,-0.10952881275941986,-0.10952881275941986,-0.10952881275941986,-0.10952881275941986,-0.10952881275941986,0.0,0.0,0.0,13.909364833729356
1984-11-01,14.030892631188744,11.488339188875534,16.228451170906702,14.030892631188744,14.030892631188744,-0.1953029408901241,-0.1953029408901241,-0.1953029408901241,-0.1953029408901241,-0.1953029408901241,-0.1953029408901241,0.0,0.0,0.0,13.835589690298619
1984-12-01,14.042504551866132,11.567532830960666,16.46344972934098,14.042504551866132,14.042504551866132,-0.006526195435048375,-0.006526195435048375,-0.006526195435048375,-0.006526195435048375,-0.006526195435048375,-0.006526195435048375,0.0,0.0,0.0,14.035978356431084
1985-01-01,14.0545035365661,11.478205136424366,16.253858190360855,14.0545035365661,14.0545035365661,-0.14348776181181128,-0.14348776181181128,-0.14348776181181128,-0.14348776181181128,-0.14348776181181128,-0.14348776181181128,0.0,0.0,0.0,13.91101577475429
1985-02-01,14.066502521266068,11.357015464423247,16.15809898783825,14.066502521266068,14.066502521266068,-0.18774926740957304,-0.18774926740957304,-0.18774926740957304,-0.18774926740957304,-0.18774926740957304,-0.18774926740957304,0.0,0.0,0.0,13.878753253856495
1985-03-01,14.077340313898297,11.553756846061743,16.55573478117067,14.077340313898297,14.077340313898297,0.007985404212536075,0.007985404212536075,0.007985404212536075,0.007985404212536075,0.007985404212536075,0.007985404212536075,0.0,0.0,0.0,14.085325718110834
1985-04-01,14.089339298598265,11.468803734118934,16.308890314588997,14.089339298598265,14.089339298598265,-0.18167175170626154,-0.18167175170626154,-0.18167175170626154,-0.18167175170626154,-0.18167175170626154,-0.18167175170626154,0.0,0.0,0.0,13.907667546892004
1985-05-01,14.100951219275652,11.56383617743363,16.31296146928056,14.100951219275652,14.100951219275652,-0.10597563071565484,-0.10597563071565484,-0.10597563071565484,-0.10597563071565484,-0.10597563071565484,-0.10597563071565484,0.0,0.0,0.0,13.994975588559997
1985-06-01,14.11295020397562,11.642426418496353,16.4087564428004,14.11295020397562,14.11295020397562,-0.18205076567280096,-0.18205076567280096,-0.18205076567280096,-0.18205076567280096,-0.18205076567280096,-0.18205076567280096,0.0,0.0,0.0,13.93089943830282
1985-07-01,14.124562124653009,11.689005971722667,16.539971824746345,14.124562124653009,14.124562124653009,-0.013860176180974827,-0.013860176180974827,-0.013860176180974827,-0.013860176180974827,-0.013860176180974827,-0.013860176180974827,0.0,0.0,0.0,14.110701948472034
1985-08-01,14.136561109352977,11.933855209332888,16.560155264856952,14.136561109352977,14.136561109352977,0.1179099302745972,0.1179099302745972,0.1179099302745972,0.1179099302745972,0.1179099302745972,0.1179099302745972,0.0,0.0,0.0,14.254471039627575
1985-09-01,14.148560094052945,11.837247319238232,16.731571983102526,14.148560094052945,14.148560094052945,0.1115162945678753,0.1115162945678753,0.1115162945678753,0.1115162945678753,0.1115162945678753,0.1115162945678753,0.0,0.0,0.0,14.26007638862082
1985-10-01,14.160172014817155,11.501651910898955,16.390131406982402,14.160172014817155,14.160172014817155,-0.17194505318916525,-0.17194505318916525,-0.17194505318916525,-0.17194505318916525,-0.17194505318916525,-0.17194505318916525,0.0,0.0,0.0,13.988226961627989
1985-11-01,14.172170999606838,11.446529112780995,16.3579390765793,14.172170999606838,14.172170999606838,-0.19977719468957575,-0.19977719468957575,-0.19977719468957575,-0.19977719468957575,-0.19977719468957575,-0.19977719468957575,0.0,0.0,0.0,13.972393804917262
1985-12-01,14.183782920371048,11.7894585677849,16.62153909986598,14.183782920371048,14.183782920371048,0.03641109381835126,0.03641109381835126,0.03641109381835126,0.03641109381835126,0.03641109381835126,0.03641109381835126,0.0,0.0,0.0,14.2201940141894
1986-01-01,14.195781905160736,11.641320405064505,16.518416401873317,14.195781905160736,14.195781905160736,-0.1691214628841013,-0.1691214628841013,-0.1691214628841013,-0.1691214628841013,-0.1691214628841013,-0.1691214628841013,0.0,0.0,0.0,14.026660442276635
1986-02-01,14.207780889950417,11.508380263276335,16.373165876532898,14.207780889950417,14.207780889950417,-0.10257952967333435,-0.10257952967333435,-0.10257952967333435,-0.10257952967333435,-0.10257952967333435,-0.10257952967333435,0.0,0.0,0.0,14.105201360277082
1986-03-01,14.218618682663681,11.764125371200574,16.686197229796928,14.218618682663681,14.218618682663681,-0.10716977544546417,-0.10716977544546417,-0.10716977544546417,-0.10716977544546417,-0.10716977544546417,-0.10716977544546417,0.0,0.0,0.0,14.111448907218216
1986-04-01,14.230617667453366,11.536526849125242,16.396258979240088,14.230617667453366,14.230617667453366,-0.12439135427472484,-0.12439135427472484,-0.12439135427472484,-0.12439135427472484,-0.12439135427472484,-0.12439135427472484,0.0,0.0,0.0,14.106226313178642
1986-05-01,14.242229588217578,11.77458206606238,16.57963091517397,14.242229588217578,14.242229588217578,-0.14016759123417458,-0.14016759123417458,-0.14016759123417458,-0.14016759123417458,-0.14016759123417458,-0.14016759123417458,0.0,0.0,0.0,14.102061996983403
1986-06-01,14.254228573007262,11.665074542399308,16.51572350197103,14.254228573007262,14.254228573007262,-0.14130615165200028,-0.14130615165200028,-0.14130615165200028,-0.14130615165200028,-0.14130615165200028,-0.14130615165200028,0.0,0.0,0.0,14.112922421355263
1986-07-01,14.265840493771472,11.659820414028832,16.611346109192823,14.265840493771472,14.265840493771472,-0.03625097261168074,-0.03625097261168074,-0.03625097261168074,-0.03625097261168074,-0.03625097261168074,-0.03625097261168074,0.0,0.0,0.0,14.229589521159792
1986-08-01,14.277839478561157,12.177732854339148,16.749636184900073,14.277839478561157,14.277839478561157,0.14215072794181174,0.14215072794181174,0.14215072794181174,0.14215072794181174,0.14215072794181174,0.14215072794181174,0.0,0.0,0.0,14.41999020650297
1986-09-01,14.289838463350842,12.179401639217165,16.934650777436698,14.289838463350842,14.289838463350842,0.1297145938341533,0.1297145938341533,0.1297145938341533,0.1297145938341533,0.1297145938341533,0.1297145938341533,0.0,0.0,0.0,14.419553057184995
1986-10-01,14.301450384115052,11.517244756807242,16.613458395341745,14.301450384115052,14.301450384115052,-0.23443007480621567,-0.23443007480621567,-0.23443007480621567,-0.23443007480621567,-0.23443007480621567,-0.23443007480621567,0.0,0.0,0.0,14.067020309308836
1986-11-01,14.313449368904736,11.680974727636556,16.525083283072593,14.313449368904736,14.313449368904736,-0.20278253930482562,-0.20278253930482562,-0.20278253930482562,-0.20278253930482562,-0.20278253930482562,-0.20278253930482562,0.0,0.0,0.0,14.11066682959991
1986-12-01,14.325061289668946,12.161628950920612,16.653365673645844,14.325061289668946,14.325061289668946,0.07945916500932682,0.07945916500932682,0.07945916500932682,0.07945916500932682,0.07945916500932682,0.07945916500932682,0.0,0.0,0.0,14.404520454678273
1987-01-01,14.337060274458631,11.710258838975427,16.65550275460994,14.337060274458631,14.337060274458631,-0.19445731435270708,-0.19445731435270708,-0.19445731435270708,-0.19445731435270708,-0.19445731435270708,-0.19445731435270708,0.0,0.0,0.0,14.142602960105924
1987-02-01,14.349059259248316,11.77131758735543,16.795572297489276,14.349059259248316,14.349059259248316,-0.01847026440674281,-0.01847026440674281,-0.01847026440674281,-0.01847026440674281,-0.01847026440674281,-0.01847026440674281,0.0,0.0,0.0,14.330588994841573
1987-03-01,14.359897051961578,11.742290983361126,16.51362061673484,14.359897051961578,14.359897051961578,-0.22243886213080577,-0.22243886213080577,-0.22243886213080577,-0.22243886213080577,-0.22243886213080577,-0.22243886213080577,0.0,0.0,0.0,14.137458189830772
1987-04-01,14.371896036751263,11.758391751728382,16.716799056236486,14.371896036751263,14.371896036751263,-0.06602867179830932,-0.06602867179830932,-0.06602867179830932,-0.06602867179830932,-0.06602867179830932,-0.06602867179830932,0.0,0.0,0.0,14.305867364952954
1987-05-01,14.383507957515475,11.815240841243554,16.613029700242265,14.383507957515475,14.383507957515475,-0.17414598735893616,-0.17414598735893616,-0.17414598735893616,-0.17414598735893616,-0.17414598735893616,-0.17414598735893616,0.0,0.0,0.0,14.20936197015654
1987-06-01,14.39550694044123,11.960783386837427,16.634423591946746,14.39550694044123,14.39550694044123,-0.10030868768751754,-0.10030868768751754,-0.10030868768751754,-0.10030868768751754,-0.10030868768751754,-0.10030868768751754,0.0,0.0,0.0,14.295198252753712
1987-07-01,14.407118859401633,12.02994845105782,16.569201946212125,14.407118859401633,14.407118859401633,-0.05879980594681691,-0.05879980594681691,-0.05879980594681691,-0.05879980594681691,-0.05879980594681691,-0.05879980594681691,0.0,0.0,0.0,14.348319053454816
1987-08-01,14.419117842327388,12.109765771477862,16.91537726999928,14.419117842327388,14.419117842327388,0.16638595654456895,0.16638595654456895,0.16638595654456895,0.16638595654456895,0.16638595654456895,0.16638595654456895,0.0,0.0,0.0,14.585503798871958
1987-09-01,14.43111682525314,12.102688552786974,17.02707541443684,14.43111682525314,14.43111682525314,0.14667082056664654,0.14667082056664654,0.14667082056664654,0.14667082056664654,0.14667082056664654,0.14667082056664654,0.0,0.0,0.0,14.577787645819786
1987-10-01,14.442728744213547,11.753338376275137,16.57285252586621,14.442728744213547,14.442728744213547,-0.2969108668554978,-0.2969108668554978,-0.2969108668554978,-0.2969108668554978,-0.2969108668554978,-0.2969108668554978,0.0,0.0,0.0,14.145817877358049
1987-11-01,14.454727727139298,11.925078059415558,16.62049364089903,14.454727727139298,14.454727727139298,-0.20430898397971284,-0.20430898397971284,-0.20430898397971284,-0.20430898397971284,-0.20430898397971284,-0.20430898397971284,0.0,0.0,0.0,14.250418743159585
1987-12-01,14.466339646099705,12.200615972605148,16.93540431257871,14.466339646099705,14.466339646099705,0.12257172092435113,0.12257172092435113,0.12257172092435113,0.12257172092435113,0.12257172092435113,0.12257172092435113,0.0,0.0,0.0,14.588911367024057
1988-01-01,14.478338629025457,11.740429389790297,16.867484828096067,14.478338629025457,14.478338629025457,-0.21950185845860246,-0.21950185845860246,-0.21950185845860246,-0.21950185845860246,-0.21950185845860246,-0.21950185845860246,0.0,0.0,0.0,14.258836770566854
1988-02-01,14.49033761195121,12.088683476872408,16.780292640935606,14.49033761195121,14.49033761195121,0.06450744027051707,0.06450744027051707,0.06450744027051707,0.06450744027051707,0.06450744027051707,0.06450744027051707,0.0,0.0,0.0,14.554845052221728
1988-03-01,14.501562466946268,12.241418309228742,17.01758391453681,14.501562466946268,14.501562466946268,0.12291950880512496,0.12291950880512496,0.12291950880512496,0.12291950880512496,0.12291950880512496,0.12291950880512496,0.0,0.0,0.0,14.624481975751394
1988-04-01,14.513561449872022,11.74500497674315,16.611799110555914,14.513561449872022,14.513561449872022,-0.2378453912369798,-0.2378453912369798,-0.2378453912369798,-0.2378453912369798,-0.2378453912369798,-0.2378453912369798,0.0,0.0,0.0,14.275716058635041
1988-05-01,14.525173368832426,12.067689287066104,16.796246063440783,14.525173368832426,14.525173368832426,-0.07158532890550064,-0.07158532890550064,-0.07158532890550064,-0.07158532890550064,-0.07158532890550064,-0.07158532890550064,0.0,0.0,0.0,14.453588039926926
1988-06-01,14.53717235175818,11.943026153903567,16.723331741303827,14.53717235175818,14.53717235175818,-0.22250630526299295,-0.22250630526299295,-0.22250630526299295,-0.22250630526299295,-0.22250630526299295,-0.22250630526299295,0.0,0.0,0.0,14.314666046495187
1988-07-01,14.548784270718585,12.18005906488897,16.805131819536207,14.548784270718585,14.548784270718585,0.008367696465607989,0.008367696465607989,0.008367696465607989,0.008367696465607989,0.008367696465607989,0.008367696465607989,0.0,0.0,0.0,14.557151967184193
1988-08-01,14.560783253644338,12.334918301968148,16.99194964322253,14.560783253644338,14.560783253644338,0.09369153266726388,0.09369153266726388,0.09369153266726388,0.09369153266726388,0.09369153266726388,0.09369153266726388,0.0,0.0,0.0,14.654474786311603
1988-09-01,14.57278223657009,12.115850520670143,17.302633270576237,14.57278223657009,14.57278223657009,0.09208379708486378,0.09208379708486378,0.09208379708486378,0.09208379708486378,0.09208379708486378,0.09208379708486378,0.0,0.0,0.0,14.664866033654954
1988-10-01,14.584394155530497,12.108939389140735,17.001864439879295,14.584394155530497,14.584394155530497,-0.10952881275935643,-0.10952881275935643,-0.10952881275935643,-0.10952881275935643,-0.10952881275935643,-0.10952881275935643,0.0,0.0,0.0,14.47486534277114
1988-11-01,14.596393138456248,12.07937407801627,17.07183682014476,14.596393138456248,14.596393138456248,-0.19530294088996217,-0.19530294088996217,-0.19530294088996217,-0.19530294088996217,-0.19530294088996217,-0.19530294088996217,0.0,0.0,0.0,14.401090197566287
1988-12-01,14.608005057416653,12.119171244461553,17.004131378513872,14.608005057416653,14.608005057416653,-0.006526195434985018,-0.006526195434985018,-0.006526195434985018,-0.006526195434985018,-0.006526195434985018,-0.006526195434985018,0.0,0.0,0.0,14.601478861981668
1989-01-01,14.620004041089679,12.049870507251528,16.966220249598344,14.620004041089679,14.620004041089679,-0.14348776181190095,-0.14348776181190095,-0.14348776181190095,-0.14348776181190095,-0.14348776181190095,-0.14348776181190095,0.0,0.0,0.0,14.476516279277778
1989-02-01,14.632003024762705,11.891807886989612,16.934967790384558,14.632003024762705,14.632003024762705,-0.18774926740908515,-0.18774926740908515,-0.18774926740908515,-0.18774926740908515,-0.18774926740908515,-0.18774926740908515,0.0,0.0,0.0,14.44425375735362
1989-03-01,14.642840816467375,12.294638917014879,17.087397463028562,14.642840816467375,14.642840816467375,0.007985404212578826,0.007985404212578826,0.007985404212578826,0.007985404212578826,0.007985404212578826,0.007985404212578826,0.0,0.0,0.0,14.650826220679955
1989-04-01,14.654839800140397,12.156472459964979,17.010148205784187,14.654839800140397,14.654839800140397,-0.18167175170633906,-0.18167175170633906,-0.18167175170633906,-0.18167175170633906,-0.18167175170633906,-0.18167175170633906,0.0,0.0,0.0,14.473168048434058
1989-05-01,14.666451719823971,12.155114081080482,17.039964033446473,14.666451719823971,14.666451719823971,-0.1059756307156102,-0.1059756307156102,-0.1059756307156102,-0.1059756307156102,-0.1059756307156102,-0.1059756307156102,0.0,0.0,0.0,14.560476089108361
1989-06-01,14.678450703496997,11.962651958022066,16.808243752258775,14.678450703496997,14.678450703496997,-0.1820507656725159,-0.1820507656725159,-0.1820507656725159,-0.1820507656725159,-0.1820507656725159,-0.1820507656725159,0.0,0.0,0.0,14.496399937824481
1989-07-01,14.690062623180571,12.351819850125043,16.988344501616155,14.690062623180571,14.690062623180571,-0.013860176180953745,-0.013860176180953745,-0.013860176180953745,-0.013860176180953745,-0.013860176180953745,-0.013860176180953745,0.0,0.0,0.0,14.676202446999618
1989-08-01,14.702061606853597,12.391624168339419,17.26159611487312,14.702061606853597,14.702061606853597,0.11790993027480055,0.11790993027480055,0.11790993027480055,0.11790993027480055,0.11790993027480055,0.11790993027480055,0.0,0.0,0.0,14.819971537128398
1989-09-01,14.714060590526623,12.231852978723904,17.10059999201827,14.714060590526623,14.714060590526623,0.11151629456784821,0.11151629456784821,0.11151629456784821,0.11151629456784821,0.11151629456784821,0.11151629456784821,0.0,0.0,0.0,14.82557688509447
1989-10-01,14.725672510210197,12.42292368589224,17.032457513817665,14.725672510210197,14.725672510210197,-0.17194505318928152,-0.17194505318928152,-0.17194505318928152,-0.17194505318928152,-0.17194505318928152,-0.17194505318928152,0.0,0.0,0.0,14.553727457020916
1989-11-01,14.737671493883221,12.180498237556325,16.98717713127873,14.737671493883221,14.737671493883221,-0.1997771946896701,-0.1997771946896701,-0.1997771946896701,-0.1997771946896701,-0.1997771946896701,-0.1997771946896701,0.0,0.0,0.0,14.537894299193551
1989-12-01,14.749283413566793,12.208164095224033,17.097145774670295,14.749283413566793,14.749283413566793,0.03641109381852014,0.03641109381852014,0.03641109381852014,0.03641109381852014,0.03641109381852014,0.03641109381852014,0.0,0.0,0.0,14.785694507385314
